Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4069,IN-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,Harish Pillai,Corporate,India,Kochi,Kerala,971685,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,81733.14,9,0.2,9194.98
4070,IN-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,Riya Das,Consumer,India,Agra,Uttar Pradesh,446817,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",1097.19,9,0.8,-1810.36
4071,IN-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,Riya Das,Consumer,India,Lucknow,Uttar Pradesh,285658,Central,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,837.0,4,0.8,-1381.06
4072,IN-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,Riya Das,Consumer,India,Indore,Madhya Pradesh,508856,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",13057.13,2,0.32,-4416.38
4073,IN-2015-156104,12/6/2015,12/8/2015,Second Class,NP-18685,Ananya Tiwari,Home Office,India,Indore,Madhya Pradesh,966723,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,83498.33,2,0.0,37574.25
4074,IN-2015-164308,9/24/2015,9/27/2015,First Class,SC-20680,Harish Gupta,Home Office,India,Varanasi,Uttar Pradesh,339465,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,68631.99,6,0.0,17844.32
4075,IN-2017-108112,11/15/2017,11/20/2017,Standard Class,DK-12895,Arjun Reddy,Consumer,India,Mysuru,Karnataka,489843,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",18375.34,4,0.2,4593.84
4076,IN-2017-108112,11/15/2017,11/20/2017,Standard Class,DK-12895,Arjun Reddy,Consumer,India,Madurai,Tamil Nadu,978483,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",28317.86,4,0.2,0.0
4077,IN-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,Suresh Pillai,Corporate,India,Bhopal,Madhya Pradesh,521484,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,587.84,2,0.0,276.28
4078,IN-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,Suresh Pillai,Corporate,India,Agra,Uttar Pradesh,146930,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,420.84,4,0.0,16.83
4079,IN-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,Suresh Pillai,Corporate,India,Varanasi,Uttar Pradesh,263503,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,9709.38,3,0.0,4757.6
4080,IN-2015-165414,12/21/2015,12/24/2015,First Class,LS-17245,Tanvi Bose,Consumer,India,Madurai,Tamil Nadu,248551,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,4006.0,3,0.2,400.6
4081,IN-2016-140417,9/25/2016,9/29/2016,Standard Class,KE-16420,Rekha Singh,Corporate,India,Mumbai,Maharashtra,727836,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",5014.01,9,0.2,1880.25
4082,IN-2016-140417,9/25/2016,9/29/2016,Standard Class,KE-16420,Rekha Singh,Corporate,India,Rajkot,Gujarat,358131,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,419.34,1,0.7,-293.54
4083,IN-2017-151316,6/24/2017,6/30/2017,Standard Class,MC-17635,Neha Khan,Corporate,India,Lucknow,Uttar Pradesh,751966,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,15280.0,3,0.8,-26740.0
4084,IN-2017-151316,6/24/2017,6/30/2017,Standard Class,MC-17635,Neha Khan,Corporate,India,Indore,Madhya Pradesh,801007,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,857.71,3,0.2,268.04
4085,IN-2017-163692,9/7/2017,9/9/2017,First Class,Dp-13240,Suresh Srivastava,Home Office,India,Pune,Maharashtra,370726,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,656.06,3,0.7,-502.98
4086,IN-2016-111913,8/4/2016,8/6/2016,Second Class,LC-16930,Sanjay Nair,Corporate,India,Nashik,Maharashtra,543380,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,25249.06,2,0.2,2524.91
4087,IN-2016-111913,8/4/2016,8/6/2016,Second Class,LC-16930,Sanjay Nair,Corporate,India,Surat,Gujarat,813446,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,1749.49,3,0.2,590.45
4088,IN-2016-111913,8/4/2016,8/6/2016,Second Class,LC-16930,Sanjay Nair,Corporate,India,Surat,Gujarat,698254,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",983.96,3,0.2,332.09
4089,IN-2014-156559,8/19/2014,8/26/2014,Standard Class,LH-16900,Aditi Gupta,Consumer,India,Visakhapatnam,Andhra Pradesh,844669,South,FUR-BO-10000711,Furniture,Bookcases,"HNI Metal Bookcases, Gray",53341.47,9,0.0,14402.2
4090,IN-2016-161473,4/1/2016,4/5/2016,Standard Class,TB-21175,Isha Khan,Corporate,India,Siliguri,West Bengal,756608,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,1728.45,2,0.0,829.66
4091,IN-2016-161473,4/1/2016,4/5/2016,Standard Class,TB-21175,Isha Khan,Corporate,India,Cuttack,Odisha,424785,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,914.32,3,0.0,274.3
4092,IN-2016-161473,4/1/2016,4/5/2016,Standard Class,TB-21175,Isha Khan,Corporate,India,Kolkata,West Bengal,314828,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,1198.39,3,0.2,389.48
4093,IN-2017-166576,5/16/2017,5/18/2017,First Class,JM-15865,Kavya Yadav,Consumer,India,Ranchi,Jharkhand,785072,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",18455.5,2,0.2,-4613.88
4094,IN-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,Karan Desai,Consumer,India,Coimbatore,Tamil Nadu,872416,South,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,257180.0,7,0.0,118302.8
4095,IN-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,Karan Desai,Consumer,India,Kochi,Kerala,385857,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,6676.66,4,0.0,1535.63
4096,IN-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,Karan Desai,Consumer,India,Bengaluru,Karnataka,529080,South,TEC-PH-10001619,Technology,Phones,LG G3,49095.5,3,0.0,14237.69
4097,IN-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Arjun Nair,Consumer,India,Kanpur,Uttar Pradesh,823812,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,2705.4,5,0.0,1298.59
4098,IN-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Arjun Nair,Consumer,India,Agra,Uttar Pradesh,110724,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,33809.15,5,0.0,1352.37
4099,IN-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Arjun Nair,Consumer,India,Lucknow,Uttar Pradesh,536089,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,789070.82,5,0.0,386644.7
4100,IN-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Arjun Nair,Consumer,India,Jaipur,Rajasthan,963559,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1080.49,2,0.0,540.24
4101,IN-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,Riya Chaudhary,Consumer,India,Varanasi,Uttar Pradesh,533732,Central,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",189.04,1,0.8,-434.8
4102,IN-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,Riya Chaudhary,Consumer,India,Agra,Uttar Pradesh,495451,Central,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,37.07,1,0.8,-92.68
4103,IN-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,Riya Chaudhary,Consumer,India,Agra,Uttar Pradesh,391595,Central,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,12205.7,8,0.2,3966.85
4104,IN-2017-137456,12/21/2017,12/21/2017,Same Day,RB-19465,Raj Banerjee,Home Office,India,Bhopal,Madhya Pradesh,983566,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,1329.32,2,0.0,584.9
4105,IN-2017-155999,8/7/2017,8/13/2017,Standard Class,JK-15370,Rohit Rao,Consumer,India,Vadodara,Gujarat,298701,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,13356.66,5,0.2,1502.62
4106,IN-2017-155999,8/7/2017,8/13/2017,Standard Class,JK-15370,Rohit Rao,Consumer,India,Ahmedabad,Gujarat,956397,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1148.96,2,0.2,387.77
4107,IN-2016-148334,8/22/2016,8/26/2016,Standard Class,DD-13570,Karan Patel,Consumer,India,Bhopal,Madhya Pradesh,917076,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",360.05,2,0.8,-576.08
4108,IN-2015-105599,9/7/2015,9/7/2015,Same Day,MC-17275,Manoj Tiwari,Consumer,India,Dhanbad,Jharkhand,611932,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,1165.66,2,0.0,23.31
4109,IN-2015-105599,9/7/2015,9/7/2015,Same Day,MC-17275,Manoj Tiwari,Consumer,India,Guwahati,Assam,365735,East,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,2289.07,3,0.4,-1182.69
4110,IN-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,Nikhil Mishra,Corporate,India,Bhopal,Madhya Pradesh,729281,Central,TEC-PH-10002923,Technology,Phones,"boAt B530 USB Headset - headset - Full size, Binaural",6177.33,2,0.0,1667.88
4111,IN-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,Nikhil Mishra,Corporate,India,Bhopal,Madhya Pradesh,110936,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,13441.83,1,0.0,1747.44
4112,IN-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,Nikhil Mishra,Corporate,India,Indore,Madhya Pradesh,756971,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,1447.89,3,0.0,709.47
4113,IN-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,Nikhil Mishra,Corporate,India,Bhopal,Madhya Pradesh,826163,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,273.88,1,0.0,79.43
4114,IN-2015-116687,5/2/2015,5/7/2015,Standard Class,NC-18625,Chetan Chaudhary,Corporate,India,Bhopal,Madhya Pradesh,514678,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,739.48,3,0.2,249.57
4115,IN-2015-116687,5/2/2015,5/7/2015,Standard Class,NC-18625,Chetan Chaudhary,Corporate,India,Bhopal,Madhya Pradesh,143829,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,13224.4,3,0.2,1157.13
4116,IN-2016-163573,11/24/2016,11/27/2016,First Class,AC-10450,Sakshi Khan,Consumer,India,Surat,Gujarat,829810,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,101866.66,5,0.2,31833.33
4117,IN-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,Arjun Kapoor,Consumer,India,Nagpur,Maharashtra,904390,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,264.53,2,0.2,82.66
4118,IN-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,Arjun Kapoor,Consumer,India,Ahmedabad,Gujarat,570945,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,1623.24,3,0.0,779.16
4119,IN-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,Arjun Kapoor,Consumer,India,Pune,Maharashtra,235149,West,OFF-ST-10000060,Office Supplies,Storage,Wipro Bankers Box Staxonsteel Drawer File/Stacking System,37980.81,7,0.0,4557.7
4120,IN-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,Arjun Kapoor,Consumer,India,Pune,Maharashtra,795167,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,7631.23,8,0.2,2480.15
4121,IN-2017-117394,9/4/2017,9/10/2017,Standard Class,MM-17920,Zara Khan,Consumer,India,Bhubaneswar,Odisha,822992,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,1589.84,4,0.2,-119.24
4122,IN-2017-133823,5/11/2017,5/12/2017,Same Day,LP-17080,Suresh Joshi,Consumer,India,Rajkot,Gujarat,333805,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",3126.24,6,0.0,1406.81
4123,IN-2017-133823,5/11/2017,5/12/2017,Same Day,LP-17080,Suresh Joshi,Consumer,India,Mumbai,Maharashtra,173950,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,3138.77,3,0.0,1475.22
4124,IN-2017-133823,5/11/2017,5/12/2017,Same Day,LP-17080,Suresh Joshi,Consumer,India,Mumbai,Maharashtra,768568,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",2173.67,2,0.2,787.96
4125,IN-2014-127523,5/11/2014,5/18/2014,Standard Class,BG-11695,Aarav Rao,Corporate,India,Dhanbad,Jharkhand,219936,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2998.48,3,0.0,809.59
4126,IN-2017-123239,7/27/2017,7/31/2017,Second Class,MG-18145,Zara Singh,Consumer,India,Visakhapatnam,Andhra Pradesh,220878,South,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",7601.17,3,0.2,-190.03
4127,IN-2017-156769,5/6/2017,5/9/2017,First Class,GZ-14470,Pooja Banerjee,Consumer,India,Visakhapatnam,Andhra Pradesh,266643,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,4564.11,6,0.0,1506.16
4128,IN-2014-127299,9/19/2014,9/24/2014,Standard Class,JL-15835,Aditi Pillai,Consumer,India,Madurai,Tamil Nadu,929622,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,5623.22,6,0.2,632.61
4129,IN-2014-127299,9/19/2014,9/24/2014,Standard Class,JL-15835,Aditi Pillai,Consumer,India,Kochi,Kerala,612267,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",219186.25,3,0.5,-78907.05
4130,IN-2015-121272,3/29/2015,4/4/2015,Standard Class,DO-13435,Raj Patel,Consumer,India,Rajkot,Gujarat,169730,West,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,6118.88,4,0.0,1774.48
4131,IN-2014-115336,11/18/2014,11/25/2014,Standard Class,AB-10600,Gaurav Rao,Corporate,India,Jaipur,Rajasthan,292265,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",1209.08,5,0.8,-1994.98
4132,IN-2015-111703,7/2/2015,7/9/2015,Standard Class,KB-16315,Raj Mishra,Consumer,India,Kochi,Kerala,663022,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,997.99,3,0.2,336.82
4133,IN-2015-111703,7/2/2015,7/9/2015,Standard Class,KB-16315,Raj Mishra,Consumer,India,Mysuru,Karnataka,443281,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,1298.59,3,0.2,470.74
4134,IN-2014-128839,9/8/2014,9/13/2014,Standard Class,TT-21070,Deepa Mehta,Consumer,India,Coimbatore,Tamil Nadu,275496,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,3757.5,9,0.0,1803.6
4135,IN-2014-128839,9/8/2014,9/13/2014,Standard Class,TT-21070,Deepa Mehta,Consumer,India,Hyderabad,Telangana,876043,South,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",17532.5,3,0.0,7538.97
4136,IN-2017-105914,10/2/2017,10/8/2017,Standard Class,PV-18985,Manish Iyer,Home Office,India,Mumbai,Maharashtra,368958,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",9362.02,5,0.2,3510.76
4137,IN-2017-105914,10/2/2017,10/8/2017,Standard Class,PV-18985,Manish Iyer,Home Office,India,Nashik,Maharashtra,813981,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,131524.19,7,0.0,17098.14
4138,IN-2017-110926,11/19/2017,11/23/2017,Standard Class,DD-13570,Karan Patel,Consumer,India,Madurai,Tamil Nadu,849756,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,2092.51,7,0.0,1046.25
4139,IN-2016-117226,12/30/2016,1/1/2017,First Class,KD-16495,Pooja Rao,Corporate,India,Delhi,Delhi,828780,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,578.15,6,0.8,-867.23
4140,IN-2017-127313,12/1/2017,12/4/2017,First Class,RA-19285,Aditi Pandey,Consumer,India,Cuttack,Odisha,517547,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,3122.23,3,0.2,195.14
4141,IN-2017-127313,12/1/2017,12/4/2017,First Class,RA-19285,Aditi Pandey,Consumer,India,Siliguri,West Bengal,398641,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",6606.52,5,0.2,1156.14
4142,IN-2016-136287,6/13/2016,6/17/2016,Standard Class,SS-20590,Rohit Mehta,Consumer,India,Jaipur,Rajasthan,662309,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,1578.15,3,0.0,725.95
4143,IN-2014-107699,5/19/2014,5/23/2014,Standard Class,JH-15820,Riya Tiwari,Consumer,India,Varanasi,Uttar Pradesh,400353,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,4794.57,9,0.0,2205.5
4144,IN-2017-112725,1/30/2017,2/6/2017,Standard Class,EH-14125,Ekta Rao,Home Office,India,Pune,Maharashtra,398534,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",1063.79,7,0.0,478.71
4145,IN-2017-112725,1/30/2017,2/6/2017,Standard Class,EH-14125,Ekta Rao,Home Office,India,Rajkot,Gujarat,997065,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,736.47,3,0.0,198.85
4146,IN-2017-112725,1/30/2017,2/6/2017,Standard Class,EH-14125,Ekta Rao,Home Office,India,Nagpur,Maharashtra,697801,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,10085.46,1,0.2,-1134.61
4147,IN-2015-136196,11/28/2015,12/4/2015,Standard Class,TP-21415,Riya Das,Consumer,India,Kolkata,West Bengal,374201,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",26936.26,3,0.0,5387.25
4148,IN-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Neha Pillai,Consumer,India,Delhi,Delhi,213762,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",815.13,3,0.8,-1263.45
4149,IN-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Neha Pillai,Consumer,India,Bhopal,Madhya Pradesh,897955,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,1145.62,1,0.2,100.24
4150,IN-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Neha Pillai,Consumer,India,Kanpur,Uttar Pradesh,225200,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,4609.2,1,0.2,-172.84
4151,IN-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Neha Pillai,Consumer,India,Lucknow,Uttar Pradesh,514089,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",21637.86,4,0.2,-4868.52
4152,IN-2017-100160,9/7/2017,9/11/2017,Standard Class,CB-12025,Tanvi Das,Consumer,India,Cuttack,Odisha,962849,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,2441.54,5,0.2,824.02
4153,IN-2017-100160,9/7/2017,9/11/2017,Standard Class,CB-12025,Tanvi Das,Consumer,India,Cuttack,Odisha,311944,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",1298.59,3,0.2,454.51
4154,IN-2017-100160,9/7/2017,9/11/2017,Standard Class,CB-12025,Tanvi Das,Consumer,India,Ranchi,Jharkhand,190705,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,408.82,3,0.2,137.98
4155,IN-2016-139689,12/29/2016,1/3/2017,Standard Class,MP-17965,Deepa Ghosh,Corporate,India,Hyderabad,Telangana,681697,South,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,3180.35,4,0.7,-2332.26
4156,IN-2016-139689,12/29/2016,1/3/2017,Standard Class,MP-17965,Deepa Ghosh,Corporate,India,Kochi,Kerala,987571,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,234.47,3,0.7,-164.13
4157,IN-2015-101091,12/5/2015,12/9/2015,Second Class,SW-20245,Karan Tiwari,Consumer,India,Guwahati,Assam,622156,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,4006.66,2,0.2,50.08
4158,IN-2015-101091,12/5/2015,12/9/2015,Second Class,SW-20245,Karan Tiwari,Consumer,India,Ranchi,Jharkhand,310541,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2176.34,6,0.7,-1668.53
4159,IN-2014-126907,11/1/2014,11/8/2014,Standard Class,SM-20950,Suresh Pillai,Corporate,India,Varanasi,Uttar Pradesh,233289,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,1310.62,3,0.2,425.95
4160,IN-2016-164588,4/16/2016,4/23/2016,Standard Class,AP-10915,Chetan Khan,Consumer,India,Visakhapatnam,Andhra Pradesh,643398,South,OFF-AR-10003056,Office Supplies,Art,Newell 341,1072.14,3,0.0,310.92
4161,IN-2017-115546,5/14/2017,5/18/2017,Standard Class,AH-10465,Meera Chakraborty,Consumer,India,Cuttack,Odisha,137429,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,45087.5,3,0.0,11271.87
4162,IN-2017-115546,5/14/2017,5/18/2017,Standard Class,AH-10465,Meera Chakraborty,Consumer,India,Patna,Bihar,591737,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,1885.43,2,0.0,490.21
4163,IN-2015-163587,3/14/2015,3/18/2015,Standard Class,EP-13915,Sanjay Ghosh,Consumer,India,Dhanbad,Jharkhand,602078,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,1379.42,4,0.0,634.53
4164,IN-2015-163587,3/14/2015,3/18/2015,Standard Class,EP-13915,Sanjay Ghosh,Consumer,India,Siliguri,West Bengal,214655,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,56106.99,3,0.0,26370.29
4165,IN-2017-106131,1/14/2017,1/16/2017,First Class,TP-21565,Tanvi Nair,Corporate,India,Surat,Gujarat,216818,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,14116.84,7,0.2,-1235.22
